-150,-149
-150,-148
-150,-147
-150,-146
-150,-145
-150,-142
-150,-135
-150,-134
-150,-133
-150,-131
-150,-129
-150,-128
-150,-127
-150,-126
-150,-125
-150,-124
-150,-123
-150,-122
-150,-121
-150,-120
-150,-119
-150,-118
-150,-117
-150,-116
-150,-115
-150,-114
-150,-113
-150,-112
-150,-111
-150,-110
-150,-109
-150,-108
-150,-107
-150,-106
-150,-105
-150,-104
-150,-103
-150,-102
-150,-101
-150,-100
-150,-99
-150,-98
-150,-97
-150,-96
-150,-95
-150,-94
-150,-93
-150,-92
-150,-91
-150,-89
-150,-88
-150,-86
-150,-85
-150,-84
-150,-83
-150,-82
-150,-81
-150,-79
-150,-78
-150,-77
-150,-76
-150,-75
-150,-74
-150,-73
-150,-72
-150,-71
-150,-70
-150,-69
-150,-68
-150,-67
-150,-66
-150,-65
-150,-64
-150,-63
-150,-62
-150,-61
-150,-60
-150,-59
-150,-58
-150,-57
-150,-56
-150,-55
-150,-54
-150,-53
-150,-52
-150,-51
-150,-50
-150,-49
-150,-48
-150,-47
-150,-46
-150,-45
-150,-44
-150,-43
-150,-42
-150,-41
-150,-39
-150,-38
-150,-37
-150,-36
-150,-35
-150,-34
-150,-33
-150,-32
-150,-31
-150,-30
-150,-29
-150,-28
-150,-27
-150,-26
-150,-25
-150,-24
-150,-23
-150,-22
-150,-21
-150,-18
-150,-10
-150,-9
-150,-7
-150,-6
-150,-4
-150,-3
-150,-1
-150,1
-150,2
-150,3
-150,4
-150,5
-150,6
-150,7
-150,8
-150,20
-150,28
-150,34
-150,35
-150,36
-150,37
-150,38
-150,39
-150,40
-150,41
-150,42
-150,63
-150,73
-150,74
-150,84
-150,85
-150,86
-150,87
-150,88
-150,89
-150,90
-150,91
-150,92
-150,93
-150,94
-150,95
-150,96
-150,97
-150,98
-150,99
-150,100
-150,101
-150,102
-150,103
-150,104
-150,105
-150,109
-150,110
-150,112
-150,113
-150,114
-150,115
-150,116
-150,117
-150,118
-150,119
-150,120
-150,121
-150,122
-150,123
-150,124
-150,125
-150,136
-150,137
-150,138
-150,139
-150,140
-150,141
-150,142
-150,143
-150,145
-150,146
-149,-150
-149,-149
-149,-148
-149,-147
-149,-135
-149,-134
-149,-133
-149,-123
-149,-122
-149,-121
-149,-120
-149,-119
-149,-118
-149,-117
-149,-116
-149,-115
-149,-114
-149,-113
-149,-112
-149,-111
-149,-110
-149,-109
-149,-108
-149,-107
-149,-106
-149,-105
-149,-104
-149,-103
-149,-102
-149,-101
-149,-100
-149,-99
-149,-98
-149,-97
-149,-91
-149,-90
-149,-89
-149,-88
-149,-87
-149,-82
-149,-81
-149,-80
-149,-79
-149,-78
-149,-77
-149,-76
-149,-75
-149,-74
-149,-73
-149,-72
-149,-71
-149,-70
-149,-69
-149,-68
-149,-67
-149,-66
-149,-65
-149,-64
-149,-63
-149,-62
-149,-61
-149,-60
-149,-59
-149,-58
-149,-57
-149,-56
-149,-55
-149,-54
-149,-53
-149,-52
-149,-51
-149,-50
-149,-49
-149,-48
-149,-47
-149,-46
-149,-44
-149,-43
-149,-42
-149,-41
-149,-40
-149,-39
-149,-38
-149,-37
-149,-36
-149,-35
-149,-34
-149,-33
-149,-32
-149,-31
-149,-30
-149,-29
-149,-28
-149,-27
-149,-26
-149,-25
-149,-24
-149,-23
-149,-22
-149,-21
-149,-4
-149,-3
-149,-2
-149,-1
-149,1
-149,2
-149,3
-149,4
-149,5
-149,6
-149,7
-149,13
-149,15
-149,16
-149,18
-149,19
-149,20
-149,21
-149,34
-149,35
-149,36
-149,37
-149,38
-149,39
-149,40
-149,41
-149,42
-149,63
-149,73
-149,74
-149,84
-149,85
-149,86
-149,87
-149,88
-149,89
-149,90
-149,91
-149,92
-149,93
-149,94
-149,95
-149,96
-149,97
-149,98
-149,99
-149,100
-149,101
-149,102
-149,103
-149,104
-149,105
-149,108
-149,109
-149,110
-149,112
-149,113
-149,114
-149,115
-149,116
-149,117
-149,118
-149,119
-149,121
-149,123
-149,124
-149,125
-149,136
-149,137
-149,138
-149,145
-149,146
-148,-150
-148,-149
-148,-148
-148,-147
-148,-132
-148,-131
-148,-130
-148,-129
-148,-128
-148,-126
-148,-122
-148,-121
-148,-120
-148,-119
-148,-118
-148,-117
-148,-116
-148,-115
-148,-114
-148,-113
-148,-112
-148,-111
-148,-110
-148,-109
-148,-108
-148,-107
-148,-106
-148,-105
-148,-104
-148,-103
-148,-102
-148,-101
-148,-100
-148,-99
-148,-98
-148,-97
-148,-91
-148,-90
-148,-89
-148,-88
